ID,smiles
2389,CSC1=CC=CC=C1C(=O)C2CCCN(C2)CC3=CN(N=C3)C4=CC=CC=C4
2390,CC1=C(N=C(O1)C2=C(C=C(C=C2)OC)F)CN3CCCCC3C4=CN=CC=C4
2391,COC1=CC=CC=C1CN2CCCC(C2)C(=O)C3=CC=CC=C3SC
2392,COC1=CC(=CC(=C1)CN2CCCC(C2)C(=O)C3=CC=CC=C3SC)OC
2393,CC1=C(N=C(O1)C2=CC=CC=C2Cl)CN3CCCCC3C4=CN=CC=C4
2394,CCN1C(=C(C=N1)CN2CCCC(C2)C(=O)C3=CC(=CC=C3)OC(C)C)C
2395,CCOC(=O)C1CCCN(C1)C2CCN(CC2)CC3=NC(=NO3)C4=CC=CC=C4
2396,COC1=CC=C(C=C1)/C=C/CN2CCCC(C2)CCC(=O)NCC3=CC(=C(C=C3)F)F
2397,CCOC1=CC=CC=C1CN2CCN(CC2CCO)CC3=NC4=CC=CC=C4S3
2398,COC1=C(C=C(C=C1)CC2=NOC(=N2)CN3CCCN(CC3)CC4=CC=C(C=C4)F)OC
2399,COCC1CCCCN1CC2=C(NN=C2)C3=CC4=C(C=C3)C=C(C=C4)OC
2400,CC(C)(C#CC1=CC=C(C=C1)CN2CCCC(C2)(CC3=CC(=CC=C3)Cl)CO)O
2401,CCOC1=CC=C(C=C1)CN2CCN(CC2CCO)CC3=CN=C(S3)C4=CC=CC=C4
2402,CCOC1=CC=C(C=C1)CN2CCN(CC2CCO)CC3=CC4=CC=CC=C4N3
2403,COC1=CC(=C(C=C1)C(=O)C2CCCN(C2)CC3=C(N=C(S3)N4CCCC4)Cl)OC
2404,CCOC1=CC=C(C=C1)CN2CCN(CC2CCO)CC3=C(C4=C(N3)C=CC(=C4)OC)C
2405,CC(=O)C1=CC=CC(=C1)CN2CCCC(C2)CCC(=O)NCC3=CC(=C(C=C3)F)F
2406,CC(C)N1CCN(CC1CCO)CC2=CC3=C(C=C2)C4=CC=CC=C4C3
2407,CCOC(=O)N1CCC(CC1)N2CCCC(C2)C(=O)C3=CC4=C(C=C3)C=C(C=C4)OC
2408,CCOC1=CC=C(C=C1)CN2CCN(CC2CCO)CC3=CC4=C(C(=CC=C4)OC)OC3
2409,CC1=C(C(=NN1C(C)C)C)CN2CCN(C(C2)CCO)CC3=CC(=CC=C3)OC
2410,CC1=C(C2=CC=CC=C2N1C)CN3CCC(CC3)(CC4=CC=CC=C4)CO
2411,CCN1C(=C(C(=N1)C)CN2CCCC(C2)C(=O)C3=CC(=CC=C3)OC(C)C)C
2412,CCN1C(=C(C=N1)CN2CCCC(C2)CNC(=O)C3=CC=C(C=C3)F)C
2413,CC1=CC(=CC=C1)N2C=C(C(=N2)C3=CC(=CC=C3)F)CN(C)CC4=NC=CN4C
2414,COC1=C(C=C(C=C1)C(=O)C2CCCN(C2)CC3=CC=C(C=C3)C#CCCO)F
2415,CCN1C=C(C(=N1)C)CN2CCCC(C2)C(=O)C3=CC(=CC=C3)OC
2416,C1CC(CN(C1)CC2=CC3=C(C=C2)OCC3)CCC(=O)NCC4=CC(=C(C=C4)F)F
2417,C1CC(CN(C1)CC2=CC(=CC=C2)C(F)(F)F)CNC(=O)C3=CC=C(C=C3)F
2418,CC1=C(C=C(C=C1)[C@@H]2C[C@H]3CN(C(=O)[C@@]34N2CCC4)CC5=CC=CC=C5OC)C
2419,CC1=CC=C(O1)CNC(=O)CCC2CCCN(C2)CC3=CC4=CC=CC=C4O3
2420,CC1=NC=C(S1)CN2CCCC(C2)CCC(=O)NCC3=CC=CC=C3F
2421,CC1=C(SC=C1)C(=O)C2CCCN(C2)CC3=CN=C(S3)N4CCCC4
2422,C1CC2(CCCN(C2)CC3=NC(=NO3)COC4=CC=CC=C4)CN(C1)CC5=CC=CC=C5
2423,COC1=CC=CC=C1/C=C/CN2CCCC(C2)CCC(=O)NCC3=CC(=C(C=C3)F)F
2424,COC1=CC=CC(=C1)CNC(=O)CCC2CCCN(C2)CC3=CC4=CC=CC=C4O3
2425,C1CC(CN(C1)CC2=C3C(=CC=C2)OCO3)CCC(=O)NCC4=CC(=C(C=C4)F)F
2426,COCC1=CC=C(O1)CN2CCCC(C2)CCC(=O)NCC3=CC(=CC=C3)OC
2427,CC1=C(N=C(O1)C2=C(C=CC(=C2)OC)OC)CN3CCCCC3C4=CN=CC=C4
2428,COCC1CCN(C1)CC2=C(NN=C2)C3=CC4=CC=CC=C4O3
2429,CC1=NC=C(S1)CN2CCCC(C2)CCC(=O)NCC3=CC(=C(C=C3)F)F
2430,C1CC(CN(C1)CC2=CC=C(C=C2)OCCO)C(=O)C3=CC(=CC=C3)C(F)(F)F
2431,CC(C)OC1=CC=CC(=C1)C(=O)C2CCCN(C2)CC3=CN=C(S3)N4CCCC4
2432,CC1=CC=C(O1)CNC(=O)CCC2CCCN(C2)CC3=CC=C(C=C3)C(=O)OC
2433,CCOC1=C(C=C(C=C1)CN2CCCC(C2)CNC(=O)C3=CC=C(C=C3)F)CO
2434,CC1=NN(C(=C1CN2CCCC(C2)CCC(=O)NCC3=CC=CC=C3F)Cl)C
2435,CC(C)OC1=CC=CC(=C1)C(=O)C2CCCN(C2)CC3=CN=C(S3)N4CCOCC4
2436,CC1=C(C=CC(=C1C)OC)CN2CCN(CC2CCO)CC3=CSC(=C3)C(=O)C
2437,CC1=C(SC=C1)C(=O)C2CCCN(C2)CC3=CN(N=C3)C(C)C
2438,CC1=C(C=CC(=C1C)OC)CN2CCCC(C2)CNC(=O)C3=CC=C(C=C3)F
2439,CC1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=CC(=C3)C)CN(C)CC4=NC=CN4
2440,C1CN(CCC1(CC2=CC=C(C=C2)Cl)CO)CC3=CC=C(C=C3)OC4=NC=CC=N4
2441,COC1=CC=CC(=C1OC)CN2CCCC(C2)CNC(=O)C3=CC=C(C=C3)F
2442,CC1=CC=C(O1)CNC(=O)CCC2CCCN(C2)CC3=C(N(N=C3C)C(C)C)C
2443,CC1=C(C=CN=C1)CN(C)CC2=CN(N=C2C3=CC=C(C=C3)OC4=CC=CC=C4)C
2444,COC1=CC(=C(C=C1)C(=O)C2CCCN(C2)CC3=CC=CN3C4=NC=C(C=C4)Cl)OC
2445,CN(CC1=CC=CC=C1)CC(COC2=CC=C(C=C2)CNCCC3=CC=NC=C3)O
2446,CCOC1=CC=CC=C1CN2CCN(CC2CCO)CC3=C(C4=CC=CC=C4N3)C
2447,C1CC(CN(C1)C2CCN(CC2)CCC3=CC=CC=C3)C(=O)C4=CC5=C(C=C4)OCO5
2448,CN1C=C(C2=CC=CC=C21)CN3CCCC(C3)(CC4=CC(=CC=C4)OC)CO
2449,CC(C)C1=CSC(=N1)CN2CCC(CC2)(CC3=CC=CC=C3)CO
2450,CSC1=CC=CC(=C1)CN2CCCC(C2)(CC3=CC(=CC=C3)Cl)CO
2451,CCCN1C(=C(C=N1)CN2CCCC(C2)C(=O)C3=CC(=CC=C3)OC)C
2452,CCC12CN3CC(C1=O)(CN(C2)C3C4=CC=C(O4)[N+](=O)[O-])CC
2453,CCCCC(=O)NC(C1=C(C2=C(C=CC=N2)C=C1)O)C3=CC=CC=C3OC
2454,CCCC(=O)NC(C1=C(C2=C(C=CC=N2)C=C1)O)C3=CC=CC=C3OC
2455,C1CCN(CC1)C2=NC(=NC(=N2)N/N=C/C3=C(C=CC(=C3)Br)O)N4CCOCC4
2456,CCCCCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NC3=CC=CC=C3S(=O)(=O)N)O
2457,CCCC(=O)NC(C1=CC=C(C=C1)OC)C2=C(C3=C(C=CC=N3)C=C2)O
2458,C1CC(=O)N(C1)C2=CC=CC(=C2)C(=O)N/N=C/C3=C(C(=CC(=C3)Br)Br)O
2459,CC1=CC=C(C=C1)C2=CSC(=N2)N3C(=O)C(C(=N3)C)N=NC4=CC=CC=C4O
2460,C1=CC=C2C(=C1)C=CC=C2C(=O)NC(=S)NCC3=CN=CC=C3
2461,C1CC[N+](CC1)(CC#CC2=CC=CC=C2)CC#CC3=CC=CC=C3.[Br-]
2462,C/C(=N/NC(=S)N)/C1=CC=C(S1)Br
2463,CC1=C(N(C2=C1C=C(C=C2)C(=O)OCCCN(C)C)CC3=CC=CC=C3)C
2464,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C2=NN3C4=CC=CC=C4[N+](=C3SC2)C.[Br-]
2465,CCOC1=CC(=C(C=C1)/C=N/NC(=O)C2=C(C=NN2)Br)O
2466,CCC(=O)NC(C1=CC(=C(C=C1)OC)OC)C2=CC(=C3C=CC=NC3=C2O)Cl
2467,CCC1=CC=CC=C1NC(=O)CN(C2=C(C=C(C=C2)OC)OC)S(=O)(=O)C3=CC=CC=C3[N+](=O)[O-]
2468,C1=CC=C(C(=C1)N2C(=O)C3=CC=CC4=CC(=CC(=C43)C2=O)[N+](=O)[O-])O
2469,CC(C)CC(=O)NC(C1=C(C2=C(C=CC=N2)C=C1)O)C3=CC=CS3
2470,CCCC(=O)NC(C1=CC(=C(C=C1)OC)OC)C2=CC(=C3C=CC=NC3=C2O)Cl
2471,C/C(=N\NC1=NC(=NC(=N1)N2CCOCC2)N3CCCCC3)/C4=CC=CC=C4O
2472,CCCCC(=O)NC(C1=CC=CO1)C2=CC(=C3C=CC=NC3=C2O)Cl
2473,C1=CC2=NSN=C2C(=C1)NC(=O)N/N=C/C3=CC=C(C=C3)O
2474,CCN1C2=CC=CC=C2N=C1N3CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)Cl
2475,CCN(CC)CCCOC(=O)C1=C(C=C(C=C1)OC)O.Cl
2476,CC1=C2C(=CC=C1)C=C(C(=O)N2)CN(CCCN(C)C)C(=S)NCCC3=CC=CC=C3
2477,C1=CC(=C(C(=C1)Cl)Cl)C2=CC=C(O2)C(=O)NCC3=CN=CC=C3
2478,CN(C)C1=C(C=C(C=C1)/C=N/N=C(N)N)[N+](=O)[O-]
2479,CC1=C(C(=NC(=N1)C2=CC=CC=C2)N/N=C/C3=CC=NC=C3)CC=C
2480,CN1CCN(CC1)C2=C3C=C(SC3=NC=N2)C4=CC=CC=C4
2481,C1=CC(=CN=C1)CNC(=O)C2=CC=C(O2)C3=C(C=CC(=C3)Cl)Cl
2482,C1=CSC(=C1)CC(=O)N/N=C\C2=CC=C(S2)[N+](=O)[O-]
2483,C1=CC(=CN=C1)CNC(=O)C2=CC=C(O2)[N+](=O)[O-]
2484,CC(C)C(C(=O)O)NC1=NC=NC2=C1OC3=CC=CC=C32
2485,CC1=C(C=CO1)C2=NN=C(O2)C3=CC(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-]
2486,C1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)C3=NC4=C(O3)C=CC=N4
2487,C/C(=N\N1C(NC2=CC=CC=C2C1=O)C3=CC=CC=C3)/C4=CC=CC=C4O
2488,CC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC=C3O)C(=O)C4=CC=CS4
2489,C1C2CC3(CC1CC(C2)(C3)C4=CC=C(C=C4)Cl)CN.Cl
2490,CC1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2NC(=O)C
2491,CC1=CC(=NC=C1)NC(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-]
2492,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=NC=C3
2493,CC1=CC=[N+](C=C1)C(C)C(=O)C2=CC=C(C=C2)C3=CC=CC=C3.[Br-]
2494,CC1=CC(=C(O1)C)C(=O)NCC23CC4CC(C2)CC(C4)C3
2495,C1=CC=C2C(=C1)C=CC=C2N=CC3=CC=C(S3)[N+](=O)[O-]
2496,CC1=CC(=CC(=C1)OCC(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])C
2497,CC1=CC=C(C=C1)NC2=NC(=CS2)C3=CC=NC=C3
2498,CN(C)C1=CC=[N+](C=C1)CC(=O)C2=CC=C(C=C2)C3=CC=CC=C3.[Cl-]
2499,CCCCCCCCCN1C2=C(CCCC2)C(=N)C3=C1CCC3.Br
2500,CC1=C(C=CC(=C1)OCCCN2CCN(CC2)CC3=CC=CC=C3)[N+](=O)[O-].C(=O)(C(=O)O)O
2501,C1=CC=C(C=C1)CCNC(=O)CN2C=NC(=N2)[N+](=O)[O-]
2502,CCC(=O)NC(C1=C(C2=C(C=CC=N2)C=C1)O)C3=CC=CS3
2503,CCCC(=O)NC(C1=CC=CS1)C2=CC(=C3C=CC=NC3=C2O)Cl
2504,COC1=C(C=C(C=C1)CCNCC(CN2C3=CC=CC=C3C4=CC=CC=C42)O)OC
2505,CC1CCC(C(C1)OC(=O)CN2C3=CC=CC=C3[N+](=C2COC4=CC=CC(=C4)C)C)C(C)C.[Cl-]
2506,CC1C(NC(C(C1=O)C)C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3)[N+](=O)[O-]
2507,CC(=O)N(CC1=CN=CC=C1)C2=CC=CC(=C2)C3=NC4=CC=CC=C4S3
2508,CC1=CC(=NC(=C1C#N)SCC2=NN=C(O2)C3=CC=CC=C3[N+](=O)[O-])C
2509,C1CN(CCC1NC(=O)C2=CC3=C(C=C2)N(C(=O)N3)CC4=CC=C(C=C4)F)CC5=CC=CC=C5
2510,C1COCCN1C2=CC=C(C3=NON=C23)NC(=O)NC4=CC=C(C=C4)[N+](=O)[O-]
2511,CSC1=CC=C(C=C1)NC(=O)NC2=CC=CN(C2=O)CC3=CC=CC=C3F
2512,CCCCCCCCCCCCOCN1C=[N+](C2=CC=CC=C21)C.[Cl-]
2513,CC1=C(C(=CC=C1)/C=N\NC(=O)C2=CC=C(C=C2)Cl)O
2514,CCC(=O)NC(C1=CC=CO1)C2=CC(=C3C=CC=NC3=C2O)Cl
2515,CN1C2=CC=CC=C2C(=C(C1=O)[N+](=O)[O-])Cl
2516,COC1=CC(=C(C=C1)OC)N2C(=O)/C(=C\C3=CC=C(S3)[N+](=O)[O-])/C(=O)NC2=O
2517,CC(C12CC3CC(C1)CC(C3)C2)NCC4=CC=NC=C4.Cl
2518,CCN1C2=CC=CC=C2C(=C(C1=O)[N+](=O)[O-])Cl
2519,CC1=C(C2=NC3=CC=CC=C3N2C4=C1CCN4CCCN(C)C)C#N
2520,CC1=C(C2=NC3=CC=CC=C3N2C4=C1CCN4CCN(C)C)C#N
2521,COC1=C(C(=CC(=C1)CNC2=CC=C(C=C2)N3CCCC3)Cl)OC
2522,CC1=CC=C(C=C1)C(=O)N(CC2=CN=CC=C2)CC3=CC4=C(C=CC(=C4)C)N5C3=NN=N5
2523,C=CS(=O)(=O)C1=C(C(=C(S1)Cl)N2CCOCC2)[N+](=O)[O-]
2524,C1=CC=C(C=C1)C2=NC(=NC3=CC=CC=C32)N=C(N)N
2525,CC\1(C2=CC=CC=C2N(/C1=C\C=C/3\C(=O)NC(=S)S3)C)C
2526,CC1=CC=C(C=C1)C#CC[N+](C)(C)CC#CC2=CC=CC=C2.[Br-]
2527,CC1=NC2=C(C=CC(=C2)[N+](=O)[O-])C(=O)N1C3=CC=CC=C3[N+](=O)[O-]
2528,CCC1C(N(C(CC1(C2=CC=CC=C2)O)C3=CC=CC=C3)C)C4=CC=CC=C4.Cl
2529,C[N+]1=C2N(C3=CC=CC=C31)N=C(CS2)C4=CC=C(C=C4)C5=CC=CC=C5.[Br-]
2530,COC(=O)C1=CN(C=C(C1C2=CC3=C(C=C2)OCO3)C(=O)OC)C4CCCCC4
2531,CC(C)NCC(COC1C2CC3CC(C2)CC1C3)O.Cl
2532,CC1=C(OC2=CC=CC=C12)C(=O)NC(=S)NCC3=CN=CC=C3
2533,C1=CC=C(C=C1)NC(=O)COC2=CC=CC=C2/C=C\C3=C(C(=O)NC(=O)N3)[N+](=O)[O-]
2534,COC1=CC(=C(C=C1)CN2CCC(CC2)N(CCC3=CC=CC=C3)CC4=CC=CC=C4)OC.C(=O)(C(=O)O)O
2535,CCCCC(CC)C(=O)NC1=NC=C(S1)[N+](=O)[O-]
2536,COC1=CC=C(C=C1)SCCC2=CC=NC=C2.Cl
2537,COC1=C(C=C(C=C1)CCN2C(=O)C3=CC=CC=C3N=C2SCCN4CCCCC4)OC
2538,CCCCCCCN1C2=C(CCCC2)C(=N)C3=C1CCC3.Br
2539,COC1=C(C=C(C=C1)CC(=O)NC2=NC=C(S2)[N+](=O)[O-])OC
2540,CC1=CC(=C(C=C1)OC)NC(=O)C2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-]
2541,C1=CC=C(C=C1)S(=O)(=O)N2C=C(C(=N2)N)C3=CC(=CC=C3)[N+](=O)[O-]
2542,C1CC2=CC=CC=C2N(C1)C(=O)C3=CC(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-]
2543,C1=CC(=NC=C1Cl)N=C2C(=NSS2)Cl
2544,C1COCCN1CCC(=O)C2=CC=C(C=C2)Cl
2545,CC1(CC(NC2=CC=CC=C2N1)C3=C(C=C(C=C3)OC)OC)C4=C(C=C(C=C4)OC)OC
2546,CC(C)C1=CC(=CC=C1)OCCCCN(C)C.C(=O)(C(=O)O)O
2547,CCC(C)NCCOCCOC1=CC=C(C=C1)Br.C(=O)(C(=O)O)O
2548,CC(C)(CNC1=C2CCCCC2=NC3=CC(=NN31)C4=CC(=CC=C4)OC)CN(C)C
2549,CC1=CC=CC=C1NC2=NC3=CC=CC=C3C(=N2)NCC4=CC=CO4.Cl
2550,C=CCOC1=CC=C(C=C1)/C=N\NC(=S)N
2551,CC1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCC4=CC=CO4.Cl
2552,COC1=C(C=C(C=C1)CNCCC2=CC=C(C=C2)Cl)OCC3=CC=CC=C3
2553,CCN(CC)CCOC1=C(C=CC2=C1SC(=C2C(=O)OCC)NC(=O)C)Br
2554,CN1C(=NC(=N1)[N+](=O)[O-])SC2=CC=CC3=C2N=CC=C3
2555,CCC1=CC=C(C=C1)CN2CCN(CC2)CC3=CC=C(C=C3)SC.C(=O)(C(=O)O)O
2556,CCCC(CCC)C(=O)OC[N+](C)(C)CCOC(=O)C(C1CCCC1)(C2=CC=CC=C2)O.[Cl-]
2557,CCCCCCOC1=C(C=C(C=C1)/C(=N/NC2=NCCN2)/C)[N+](=O)[O-]
2558,CCC(=O)NC1=NC2=CC=CC=C2N1CC3=CC=C(C=C3)Cl
2559,COC1=CC=CC=C1NC2=NC3=CC=CC=C3C(=N2)NCC4CCCO4.Cl
2560,CCN1C2=NC(=O)N(C(=O)C2=NC(=N1)/C=C/C3=CC=CC=C3)C
2561,C[N+]1=C2N(C3=CC=CC=C31)N=C(CS2)C4=CC=C(C=C4)OC.[Br-]
2562,CCN(CC)CCNC1=C2C(=NC(=C1)C)C(=CC(=O)C2=O)N3CCCCC3
2563,CC1=CC=C(C=C1)CC(=O)NC2=NC=C(S2)[N+](=O)[O-]
2564,CC1=CC2=C(C=C1)N=C(N2)C3CCN(CC3)CC(=O)NCC4=CC(=CC=C4)OC
2565,CC(C)(C)NC(=O)C(C1=CN=CC=C1)OC(=O)C2=CC3=C(N2C)C=CS3
2566,CCC1=CC2=C(C=C1)N=C(NN=C2C3=CC=C(C=C3)N4CCOCC4)C5=CC=NC=C5
2567,CC[N+]1=C(C=CC2=CC=CC(=C21)C)/C=C\3/N(C4=CC=CC=C4S3)C.[I-]
2568,CN1C(=O)C2=CC=CC=C2C(=N1)C3=CC(=C(C=C3)NCCN(C)C)[N+](=O)[O-]
2569,CC1=CC(=CC=C1)NC(=S)N/N=C(/C)\C2=CC(=CC=C2)[N+](=O)[O-]
2570,CC(C)(C)C1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=NC=NC4=C3C=NN4C5=CC=CC=C5
2571,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NCCO
2572,C/C(=N\NC1=NC(=NC(=N1)NC2=CC=CC=C2)N3CCOCC3)/C4=CC=C(C=C4)NC(=O)C
2573,CN1CCN(CC1)/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]
2574,COC1=CC=C(C=C1)C2=NC3=C(C=NN3C(=C2)C(F)(F)F)C(=O)N4CCC5=CC=CC=C5C4
2575,CC(C)(C)C1=CC=C(C=C1)CN2C3=CC=CC=C3N(C2=N)CC(C4=CC=CO4)O.Cl
2576,C1=CC(=CC(=C1)Cl)NC2=NC(=CS2)C3=CN=CC=C3
2577,CC1=CC(=NN1)C(=O)N/N=C/C2=C(C(=CC(=C2)Br)Br)OC(=O)C3=CC(=CC=C3)OC
2578,CN(CCOC1=CC=CC=C1)C(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-]
2579,C1CC(OC1)CNC2=NC(=NC3=CC=CC=C32)NC4=CC=CC=C4.Cl
2580,CN(C)CCCCCN(C)CC1=CC2=CC=CC=C2O1.Cl
2581,C1=CC=C(C=C1)CCNC2=NC(=CS2)C3=CC=NC=C3
2582,CN1CCN(CC1)C2=CC(=C(C=C2)[N+](=O)[O-])N3CCCCC3
2583,CCCN(CCC)CC#CC(C1=CC=CC=C1)(C2=CN=CC=C2)O
2584,C1=CC=C(C(=C1)C2=NC=C3N2C=CC=C3)Cl.C(=O)(C(=O)O)O
2585,CC(C)(C)NC1=NC(=NC(=N1)N(C)C)NC(C)(C)C
2586,C1=CC(=CC(=C1)Cl)NC2=NC(=CS2)C3=CC=NC=C3
2587,CC1=CC(=CC=C1)C(=O)OC(C)CN2CCN(CC2)C.Cl
2588,COC(=O)C1=CC=C(C=C1)C2NC3=CC=CC4=C3C(=CC=C4)N2
2589,C1=CC=C(C=C1)C2=CC(=[N+](C(=C2)C3=CC=CC=C3)C4=CC=CC=C4N)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O
2590,COC1=C(C=C(C=C1)CN2C=C(C(C(=C2)C(=O)OC)C3=CC=CS3)C(=O)OC)OC
2591,CC[N+]1=C(SC2=CC=CC=C21)C=C3C=C(OC(=C3)C)C.[Cl-]
2592,CCCCNC(=O)/C(=C\C1=CC=C(O1)[N+](=O)[O-])/NC(=O)C2=CC=CC=C2
2593,CCCC(=O)N1CCN(CC1)C2=C(C=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])Cl
2594,C1=CC2=C(C=CC3=C2C(=C1)C(=O)N(C3=O)CC4=CN=CC=C4)[N+](=O)[O-]
2595,C1CCN(CC1)C2=NC(=NC(=C2)NNC(=O)CCC3=CC=CC=C3)N4CCCCC4
2596,C1=CC=C(C=C1)N(C2=CC=CC=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-]
2597,CN1CCC(CC1)OC(=O)C2=CC(=CC=C2)Cl.Cl
2598,CC1=CC(=C(N1CC2=CC=CO2)C)C(=O)CCl
2599,C1CCC(CC1)C(=O)N2CCC3=C2C=CC(=C3)C(=O)CCl
2600,CC1C(=O)N(C(=N)S1)C2=NC=C(S2)CC3=CC=CC(=C3)C
2601,CC1=CN2C(=NC(=C2NC3CCCC3)C4=CC=NC=C4)C=C1
2602,CC1=C(C2=NC3=CC=CC=C3N2C(=C1)Cl)C#N
2603,CC1=CN2C(=NC(=C2NC3CCCCC3)C4=CC=NC=C4)C=C1
2604,CC1CCC(C(C1)OC(=O)CN2C3=CC=CC=C3[N+](=C2COC4=CC=CC=C4C)C)C(C)C.[Cl-]
2605,COC1=CC=C(C=C1)/C=N\N=C(N)N.[N+](=O)(O)[O-]
2606,CCOC(=O)C1=C(SC(=C1C)C)NC(=O)C[N+]2=CC=C(C=C2)N(C)C.[Cl-]
2607,CC1=CC=CC=C1NC(=S)N2CCCC(C2)C3=NC4=CC=CC=C4N3
2608,C1=CC=C(C=C1)CN(CCO)C2=CC(=O)C(=O)C3=CC=CC=C32
2609,C1COCCN1C(C(Cl)(Cl)Cl)NC(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-]
2610,CCCCCCCC[N+]1=CC=CC2=C1C=CC3=CC=CC=C32.[I-]
2611,CC[N+]1=C(C=CC2=C1C=CC(=C2)OC)SCC.[I-]
2612,C1=CC=C(C=C1)C(=O)C[N+]2=CC=CC=C2CCSC3=CC=C(C=C3)[N+](=O)[O-]
2613,C1CCN(C(C1)C2=CN=CC=C2)S(=O)(=O)C3=CC=C(C=C3)Cl
2614,CC1=CC(=NN1)C(=O)N/N=C/C2=C(C(=CC(=C2)Br)Br)OC(=O)C3=CC(=CC=C3)F
2615,CC(C)COC1=C(C=CC(=C1)NC(=O)C2CCCCN2NCC3=CC(=C(C=C3)OC)OC)OC
2616,CCOC(=O)C1=C(N(N=N1)C2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])C
2617,CC1=CC(NC2=C1C=CC(=C2)OC)(C)C.Cl
2618,CCCCC[N+]1=CC=CC2=C1C=CC3=CC=CC=C32.[I-]
2619,CC1CC(NC2=C1C=C(C=C2)N=O)(C)C
2620,C1CCC2=C(C1)C(=N)C3=C(N2CC4=CC=C(C=C4)F)CCC3.Cl
2621,C1CN(CCN1CCC(=O)NC2=CC(=CC=C2)F)C/C=C/C3=CC=CC=C3
2622,CCCCCCCCCC[N+]1=CC=CC2=C1C=CC3=CC=CC=C32.[I-]
2623,C1=CC=C(C=C1)CCC(=O)NC2=NC=C(S2)[N+](=O)[O-]
2624,C/C(=N/NC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O)/C3=CC=C(O3)[N+](=O)[O-]
2625,C1=CC(=CC=C1NC(=S)NC2=NC=CS2)F
2626,CCOC(=O)C1=CC2=C(N=C3C=CC=CN3C2=O)N(C1=NC(=O)C4=C(ON=C4C5=CC=CC=C5Cl)C)C(C)C
2627,CC1=C(C=C(C=C1)Cl)NC(=S)N(CC2=CN=CC=C2)CC3=CC=CC=C3Cl
2628,CCN1/C(=C/C2=[N+](C3=CC=CC=C3C=C2)CC=C)/C=CC4=C1C=CC(=C4)C.[Br-]
2629,COC1=CC=CC=C1NC2=NC(=NC(=N2)N)CSC(=S)N3CCN(CC3)C4=CC=CC=C4
2630,CCN\1C2=C(C=C(C(=C2)C)C)S/C1=C/C3=[N+](C4=C(C=C3)C=C(C=C4)C)CC.[I-]
2631,CCCN(CCC)CCCNC(=S)NC1=CC2=C(C=C1)N=C(C=C2C)N3CCN(CC3)C
2632,CC1=CC(=NC2=C1C=C(C=C2)NC(=S)NCCN3CCC4=CC=CC=C4C3)N5CCN(CC5)C
2633,CCN1CCN(CC1)C2=NC3=C(C=C(C=C3)NC(=S)N4CCN(CC4)C5=CC=CC=C5)C(=C2)C
2634,CN=C1C(=NN(N1O)C2=CC3=C(C=C2)OCCO3)[N+](=O)[O-]
2635,C1CC2=C(C3=CC=CC=C3N=C2C1)NC4=CC=C(C=C4)F
2636,C1CCC2=NC3=C(C=C(C=C3)NC(=S)NCCCN4CCC(CC4)CC5=CC=CC=C5)C(=O)N2CC1
2637,CC1=C(C=CC=C1Cl)NC(=O)CCCN2C=NC(=N2)[N+](=O)[O-]
2638,C1=CC(=C(C=C1NC(=O)CCCN2C=NC(=N2)[N+](=O)[O-])Cl)F
2639,CN(CC1=CC=CC=C1)C(=O)C2CCCN(C2)CC3=CC(=CC=C3)Cl.C(=O)(C(=O)O)O
2640,CC1=CC=C(C=C1)CN(CC2=CC=CC=N2)C(=S)NC3=CC(=CC=C3)OC
2641,CC1=C(C=C(C=C1)NC(=S)N(CCCN2CCOCC2)CC3=CN=CC=C3)C
2642,CC1=C(C=C(C=C1)Cl)NC(=S)N(CC2=CC=CC=C2)CC3=CN=CC=C3
2643,CC1=C(C(=CC=C1)C)NC2=C(N=C3N2C=CC=C3)C4=CC=CC=N4
2644,CCCCCN1C(=O)C2=C(C=C(C=C2)C(=O)NCCCN(C)CC3=CC=CC=C3)NC1=O
